timestamp,stage,target_angle,current_angle,angle_error,angle_pid_output,marker_error_x,marker_error_y,vision_yaw_pid_output,vision_pitch_pid_output
13.763094663619995,coarse,-30.96,-14.1,-16.86,-85.18092847061158,,,,
13.778038501739502,coarse,-30.96,-14.1,-16.86,-85.20612378168106,,,,
13.793452501296997,coarse,-30.96,-18.9,-12.060000000000002,100,,,,
13.808444261550903,coarse,-30.96,-18.9,-12.060000000000002,-61.24279312801362,,,,
13.823831558227539,coarse,-30.96,-18.9,-12.060000000000002,-61.26135020780565,,,,
13.838860750198364,coarse,-30.96,-18.9,-12.060000000000002,-61.27947541332246,,,,
13.85389757156372,coarse,-30.96,-21.0,-9.96,100,,,,
13.869357824325562,coarse,-30.96,-21.0,-9.96,-50.80985049915314,,,,
13.884854078292847,coarse,-30.96,-21.3,-9.66,28.11325015459373,,,,
13.899882793426514,coarse,-30.96,-21.3,-9.66,-49.33933761930466,,,,
13.915070533752441,coarse,-30.96,-21.3,-9.66,-49.354008976459504,,,,
13.930155277252197,coarse,-30.96,-21.3,-9.66,-49.368580838680266,,,,
13.945207357406616,coarse,-30.96,-21.0,-9.96,-100,,,,
13.961277484893799,coarse,-30.96,-21.0,-9.96,-50.89957855749131,,,,
13.97610330581665,coarse,-30.96,-21.0,-9.96,-50.91434507513047,,,,
13.991381168365479,coarse,-30.96,-21.0,-9.96,-50.9295618262291,,,,
14.006367444992065,coarse,-30.96,-24.5,-6.460000000000001,100,,,,
14.021366357803345,coarse,-30.96,-24.5,-6.460000000000001,-33.448932258605964,,,,
14.036031484603882,coarse,-30.96,-24.5,-6.460000000000001,-33.458405930519106,,,,
14.051180601119995,coarse,-30.96,-24.5,-6.460000000000001,-33.468192259788516,,,,
14.065919876098633,coarse,-30.96,-27.3,-3.66,100,,,,
14.065919876098633,searching,-30.96,-27.3,,,,,,
14.111918449401855,searching,-30.96,-26.6,,,,,,
14.158354997634888,searching,-30.96,-26.6,,,,,,
14.204505443572998,fine_tuning,-30.96,-27.3,,,0.05313000000000001,0.004170000000000007,13.433947798879814,1.0543866425998287
14.251416683197021,fine_tuning,-30.96,-27.3,,,0.05547000000000002,0.0027800000000000047,10.533240448951702,0.20763731834981747
14.297356843948364,fine_tuning,-30.96,-27.1,,,0.05313000000000001,0.004170000000000007,9.116071839510118,1.0576669366295985
14.343421936035156,fine_tuning,-30.96,-26.5,,,0.054690000000000016,0.004170000000000007,10.257477819376177,0.7560598848342909
14.388958215713501,fine_tuning,-30.96,-25.9,,,0.05234000000000005,0.004170000000000007,8.99167141225384,0.7570093162655843
14.435118675231934,fine_tuning,-30.96,-25.3,,,0.04452999999999996,0.0027800000000000047,6.420296830569837,0.2063274278445575
14.480624437332153,fine_tuning,-30.96,-24.8,,,0.04218999999999995,0.0027800000000000047,7.186399909049361,0.5080834767460831
14.526049137115479,fine_tuning,-30.96,-24.6,,,0.036719999999999975,0.0013900000000000023,5.520169800203945,-0.04780174325424735
14.571795225143433,fine_tuning,-30.96,-24.6,,,0.034379999999999966,0.0013900000000000023,5.799505081471372,0.25851711372137115
14.61741328239441,fine_tuning,-30.96,-24.3,,,0.028120000000000034,0.0013900000000000023,3.8183745172674097,0.25883415921926545
14.663177967071533,fine_tuning,-30.96,-23.9,,,0.028120000000000034,0.0013900000000000023,5.197072643589979,0.2591522237777714
14.709418773651123,fine_tuning,-30.96,-23.6,,,0.025000000000000022,0.0013900000000000023,3.9665240294991473,0.25947359738349957
14.755526304244995,fine_tuning,-30.96,-23.5,,,0.02188000000000001,0.0013900000000000023,3.4080178582617187,0.259794044721127
14.801303625106812,fine_tuning,-30.96,-23.2,,,0.021090000000000053,0.0,3.774749588713832,-0.2940497626995527
14.847756385803223,fine_tuning,-30.96,-23.0,,,0.018750000000000044,-0.0013900000000000023,3.026741520130707,-0.540157519303797
14.894955396652222,fine_tuning,-30.96,-22.9,,,0.015619999999999967,-0.0013900000000000023,2.3076158252351826,-0.24125683509111445
14.941112041473389,fine_tuning,-30.96,-22.9,,,0.015619999999999967,-0.0013900000000000023,2.974370149767393,-0.24157762377262157
14.986988306045532,fine_tuning,-30.96,-22.6,,,0.012499999999999956,-0.0013900000000000023,1.7355471715767952,-0.24189646381139795
15.033249378204346,fine_tuning,-30.96,-22.6,,,0.012499999999999956,-0.0013900000000000023,2.418528733313076,-0.2422179782629017
15.079513549804688,fine_tuning,-30.96,-22.5,,,0.012499999999999956,-0.0013900000000000023,2.421420244038097,-0.24253951425552409
15.125584125518799,fine_tuning,-30.96,-22.4,,,0.010159999999999947,0.0,1.4946442501792436,0.30937149726418867
15.172306299209595,fine_tuning,-30.96,-22.2,,,0.00936999999999999,0.0,1.6934649641842265,0.007660485744476332
