timestamp,x_pos,y_pos,current_distance,error,control_speed
1752725113.7763717,1.82525,0.03684,1.825621742886516,0.17437825711348398,0.17437825711348398
1752725113.807002,1.82869,0.0369,1.8290622532051772,0.17093774679482276,0.17093774679482276
1752725113.8371022,1.83554,0.03698,1.8359124739485813,0.16408752605141874,0.16408752605141874
1752725113.8681943,1.84234,0.03673,1.8427060993278337,0.1572939006721663,0.1572939006721663
1752725113.899433,1.8457,0.03671,1.8460650351761716,0.1539349648238284,0.1539349648238284
1752725113.9312918,1.85227,0.03699,1.8526393100115306,0.1473606899884694,0.1473606899884694
1752725113.961536,1.85552,0.03721,1.855893061170282,0.14410693882971803,0.14410693882971803
1752725113.993234,1.86169,0.03713,1.862060228080714,0.13793977191928608,0.13793977191928608
1752725114.0248346,1.86475,0.03715,1.8651200189263961,0.13487998107360388,0.13487998107360388
1752725114.0561466,1.87051,0.03713,1.8708784826920213,0.12912151730797872,0.12912151730797872
1752725114.088046,1.87611,0.03737,1.8764821472638635,0.12351785273613647,0.12351785273613647
1752725114.1191697,1.8787,0.03747,1.8790736257262513,0.12092637427374875,0.12092637427374875
1752725114.1505227,1.88109,0.03743,1.8814623549250193,0.11853764507498066,0.11853764507498066
1752725114.18096,1.8834,0.03734,1.8837701121952222,0.11622988780477783,0.11622988780477783
1752725114.2108989,1.88784,0.03731,1.8882086488786136,0.11179135112138638,0.11179135112138638
1752725114.2418275,1.88993,0.03738,1.8902996242130505,0.10970037578694947,0.10970037578694947
1752725114.2723176,1.8939,0.03724,1.894266092078935,0.10573390792106507,0.10573390792106507
1752725114.3031123,1.89594,0.03724,1.896305698245934,0.10369430175406591,0.10369430175406591
1752725114.3333814,1.90025,0.03717,1.9006134986893048,0.09938650131069515,0.09938650131069515
1752725114.3643167,1.90228,0.03705,1.9026407703242354,0.0973592296757646,0.0973592296757646
1752725114.3959026,1.9065,0.03691,1.9068572568758262,0.09314274312417381,0.09314274312417381
1752725114.4265242,1.90863,0.03686,1.9089858921689287,0.09101410783107133,0.09101410783107133
1752725114.4567854,1.91273,0.03686,1.9130851294440612,0.08691487055593883,0.08691487055593883
1752725114.4876356,1.9166,0.03687,1.9169546048094097,0.08304539519059029,0.08304539519059029
1752725114.5184128,1.91853,0.03694,1.9188855944271406,0.08111440557285943,0.08111440557285943
1752725114.5491576,1.92206,0.03717,1.9224193747723206,0.07758062522767939,0.07758062522767939
1752725114.580634,1.92364,0.03723,1.9240002397349123,0.0759997602650877,0.0759997602650877
1752725114.612175,1.9266,0.03727,1.9269604596099008,0.07303954039009919,0.07303954039009919
1752725114.6431916,1.9281,0.03734,1.928461533347243,0.07153846665275698,0.07153846665275698
1752725114.673685,1.9325,0.03733,1.9328605171868973,0.06713948281310267,0.06713948281310267
1752725114.7044008,1.93378,0.0373,1.9341396998148814,0.06586030018511857,0.06586030018511857
1752725114.735585,1.93505,0.03732,1.9354098493342438,0.06459015066575624,0.06459015066575624
1752725114.7669568,1.93636,0.0374,1.9367211491590626,0.06327885084093743,0.06327885084093743
1752725114.7979312,1.93905,0.03757,1.9394139340017127,0.06058606599828731,0.06058606599828731
1752725114.8294141,1.94191,0.03757,1.9422733981085156,0.057726601891484375,0.057726601891484375
1752725114.8594267,1.94339,0.03753,1.943752348680253,0.05624765131974696,0.05624765131974696
1752725114.891035,1.94608,0.03749,1.9464410770686074,0.05355892293139264,0.05355892293139264
1752725114.9211018,1.9473,0.03751,1.9476612359699517,0.052338764030048335,0.052338764030048335
1752725114.9518387,1.94961,0.03738,1.9499683116656024,0.05003168833439764,0.05003168833439764
1752725114.982318,1.95073,0.03738,1.9510881059808654,0.04891189401913465,0.04891189401913465
1752725115.013037,1.95276,0.03749,1.9531198421243896,0.046880157875610395,0.046880157875610395
1752725115.0444512,1.95372,0.03753,1.9540804331705488,0.0459195668294512,0.0459195668294512
1752725115.0756469,1.95525,0.03767,1.9556128429216248,0.04438715707837515,0.04438715707837515
1752725115.1061783,1.9559,0.03771,1.9562634930141696,0.043736506985830426,0.043736506985830426
1752725115.1371665,1.95709,0.0377,1.9574530794121223,0.04254692058787768,0.04254692058787768
1752725115.1681278,1.9586,0.03766,1.9589620301578077,0.04103796984219232,0.04103796984219232
1752725115.1991472,1.95947,0.03774,1.9598334083538835,0.04016659164611647,0.04016659164611647
1752725115.2296672,1.96137,0.03794,1.9617369141910952,0.038263085808904806,0.038263085808904806
1752725115.260867,1.96237,0.03802,1.962738275292964,0.037261724707035926,0.037261724707035926
1752725115.2907426,1.96429,0.03814,1.9646602412885543,0.03533975871144568,0.03533975871144568
1752725115.3211787,1.96515,0.03821,1.9655214388553486,0.03447856114465142,0.03447856114465142
1752725115.3522112,1.96674,0.03821,1.9671111386243534,0.032888861375646616,0.032888861375646616
1752725115.3826373,1.96745,0.03822,1.967821198915186,0.03217880108481408,0.03217880108481408
1752725115.4138145,1.96878,0.03828,1.9691521136773562,0.03084788632264379,0.03084788632264379
1752725115.445234,1.96941,0.03825,1.9697814118830548,0.030218588116945222,0.030218588116945222
1752725115.4748938,1.97046,0.03827,1.9708316022684436,0.02916839773155644,0.02916839773155644
1752725115.505973,1.97096,0.03831,1.9713322849535033,0.028667715046496678,0.028667715046496678
1752725115.536616,1.97193,0.0384,1.9723038520724945,0.02769614792750552,0.02769614792750552
