timestamp,action,target_dist,current_x,current_y,current_dist,error_x,output_x,error_y,output_y,target_angle,current_yaw,error_angle,output_z
1754558876.8431404,move_straight,0.6,0.66479,0.30752,0.4439741571307952,0.1560258428692048,0.30395987234213184,0.0016695917063082183,-0.00411262244191589,,,,
1754558876.8746562,move_straight,0.6,0.66613,0.31301,0.45552138314243823,0.14447861685756175,0.2724138009918029,0.0017672935123436706,-0.0047282423867445675,,,,
1754558876.905104,move_straight,0.6,0.66891,0.32362,0.4664886369462819,0.13351136305371808,0.2508093642637139,0.00166728987922439,-0.003839780964822601,,,,
1754558876.9360256,move_straight,0.6,0.6704,0.32898,0.47204979239482775,0.12795020760517223,0.24872449103327898,0.0015337811045244149,-0.0034026887089117887,,,,
1754558876.9670405,move_straight,0.6,0.67303,0.33982,0.48320408814495763,0.11679591185504234,0.21744418534158078,0.0016354849478727451,-0.004416631467026139,,,,
1754558876.9972427,move_straight,0.6,0.67429,0.34535,0.4888747251597284,0.11112527484027157,0.21471403437026476,0.0017665751277427671,-0.004850480357299522,,,,
1754558877.0282643,move_straight,0.6,0.67675,0.35604,0.499842510397025,0.10015748960297499,0.18450414085437597,0.0019964191752319532,-0.005731964217465716,,,,
1754558877.0588534,move_straight,0.6,0.67802,0.36083,0.5047973821247491,0.09520261787525086,0.18418754029309073,0.0019367866024359998,-0.0046470193988348485,,,,
1754558877.089346,move_straight,0.6,0.68025,0.37033,0.5145548274965458,0.08544517250345418,0.15678503310367767,0.0020985320896479143,-0.005776772965427016,,,,
1754558877.1198423,move_straight,0.6,0.68121,0.37463,0.5189594906155971,0.08104050938440288,0.15676616600016824,0.0022196116341504923,-0.005946058596384151,,,,
1754558877.1504865,move_straight,0.6,0.6829,0.38195,0.5264711032905794,0.07352889670942053,0.1367196459503395,0.002371655415572285,-0.006425297318207737,,,,
1754558877.1817183,move_straight,0.6,0.68375,0.38512,0.5297524742745426,0.07024752572545734,0.1371708164136118,0.002322960266875465,-0.00565148578661241,,,,
1754558877.2127652,move_straight,0.6,0.68514,0.39068,0.5354835770590916,0.06451642294090842,0.12174210544021358,0.0023353392343496426,-0.005878219958699181,,,,
1754558877.2445178,move_straight,0.6,0.68617,0.39514,0.5400603995850835,0.05993960041491653,0.11462072928045172,0.0024276865170171635,-0.006360050184329598,,,,
1754558877.2747624,move_straight,0.6,0.68617,0.39514,0.5400603995850835,0.05993960041491653,0.12183680096738662,0.0024276865170171635,-0.006069216292542909,,,,
1754558877.3046858,move_straight,0.6,0.68757,0.40007,0.5451823864542947,0.054817613545705246,0.10304254256954659,0.002276252089643882,-0.005184557284958843,,,,
1754558877.3349056,move_straight,0.6,0.68801,0.40149,0.546666541961368,0.05333345803863199,0.1061851748192027,0.0021969962330102566,-0.005230225861535794,,,,
1754558877.365921,move_straight,0.6,0.68886,0.40434,0.549637367816272,0.05036263218372794,0.09791765886225108,0.0020700193161140856,-0.004765648660461343,,,,
1754558877.3975842,move_straight,0.6,0.68936,0.40588,0.5512524856179789,0.04874751438202107,0.09693394990993148,0.0019619421403255233,-0.004563521417062315,,,,
1754558877.4288073,move_straight,0.6,0.69068,0.40936,0.5549482899333954,0.04505171006660458,0.0861814521352868,0.0015333627604387778,-0.002460769505135998,,,,
1754558877.4591446,move_straight,0.6,0.69144,0.41138,0.5570922107694561,0.042907789230543836,0.08428503882680252,0.0012906079806201953,-0.0024263349966510825,,,,
1754558877.4901547,move_straight,0.6,0.69312,0.4159,0.5618848850965827,0.038115114903417235,0.07051147990822872,0.0007673824540028185,-0.0002311843505334941,,,,
1754558877.5210621,move_straight,0.6,0.69375,0.4183,0.5643660475258943,0.03563395247410572,0.06926838564376378,0.0007436374020854675,-0.0017822670569264368,,,,
1754558877.5519905,move_straight,0.6,0.6951,0.42302,0.5692727031045841,0.030727296895415868,0.0555414034140299,0.0005893113828561447,-0.0009742996794697671,,,,
1754558877.5828764,move_straight,0.6,0.69634,0.4269,0.5733379499911027,0.02666205000889732,0.04876625052572344,0.00033615352285834565,-2.0729613761164977e-05,,,,
1754558877.6136832,move_straight,0.6,0.69677,0.42846,0.5749557228169836,0.025044277183016384,0.049489950920087525,0.00030084210351685736,-0.0006374830246596013,,,,
1754558877.6450431,move_straight,0.6,0.69759,0.43094,0.5775609006849408,0.022439099315059163,0.042755114749038065,0.00011244038325503025,0.0003196715391832963,,,,
1754558877.6759865,move_straight,0.6,0.69789,0.43195,0.5786135955022144,0.021386404497785616,0.0431057085292158,6.863230298548295e-05,-3.0005852383896506e-05,,,,
1754558877.7067957,move_straight,0.6,0.69823,0.43314,0.5798506100712494,0.020149389928750594,0.040328241008958994,3.007306250815689e-05,4.997244504362358e-05,,,,
1754558878.7481928,turn,,0.69993,0.43498,,,,,,166.11,76.11,90.00000000000001,80.0
1754558878.7794616,turn,,0.70018,0.43496,,,,,,166.11,76.11,90.00000000000001,80.0
1754558878.8109465,turn,,0.7006,0.43495,,,,,,166.11,76.11,90.00000000000001,80.0
1754558878.8417866,turn,,0.70078,0.43503,,,,,,166.11,76.26,89.85000000000001,80.0
1754558878.8727777,turn,,0.70204,0.43412,,,,,,166.11,78.9,87.21000000000001,80.0
1754558878.903947,turn,,0.70497,0.43257,,,,,,166.11,81.96,84.15000000000002,80.0
1754558878.9347515,turn,,0.70552,0.43235,,,,,,166.11,83.16,82.95000000000002,80.0
1754558878.9649196,turn,,0.70595,0.43256,,,,,,166.11,85.49,80.62000000000002,80.0
1754558878.9959173,turn,,0.70612,0.43279,,,,,,166.11,86.72,79.39000000000001,80.0
1754558879.0278196,turn,,0.70669,0.43302,,,,,,166.11,89.58,76.53000000000002,80.0
1754558879.0590322,turn,,0.70712,0.43317,,,,,,166.11,91.04,75.07000000000001,80.0
1754558879.0906813,turn,,0.70735,0.43359,,,,,,166.11,93.86,72.25000000000001,80.0
1754558879.121785,turn,,0.70712,0.43392,,,,,,166.11,95.22,70.89000000000001,80.0
1754558879.1530354,turn,,0.70668,0.43443,,,,,,166.11,98.32,67.79000000000002,80.0
1754558879.1836662,turn,,0.70635,0.43477,,,,,,166.11,101.3,64.81000000000002,80.0
1754558879.2148578,turn,,0.70597,0.43484,,,,,,166.11,102.77,63.34000000000002,80.0
1754558879.2451925,turn,,0.70553,0.43502,,,,,,166.11,105.84,60.27000000000001,80.0
1754558879.27572,turn,,0.7053,0.43536,,,,,,166.11,107.37,58.74000000000001,80.0
1754558879.306157,turn,,0.70457,0.43602,,,,,,166.11,110.48,55.63000000000001,80.0
1754558879.3361566,turn,,0.70452,0.43606,,,,,,166.11,113.58,52.530000000000015,80.0
1754558879.367047,turn,,0.70462,0.43652,,,,,,166.11,116.69,49.420000000000016,80.0
1754558879.3967302,turn,,0.70462,0.43652,,,,,,166.11,116.69,49.420000000000016,80.0
1754558879.4270926,turn,,0.70503,0.43656,,,,,,166.11,119.89,46.22000000000001,80.0
1754558879.4577472,turn,,0.70521,0.43662,,,,,,166.11,121.48,44.63000000000001,80.0
1754558879.489054,turn,,0.70532,0.43698,,,,,,166.11,124.57,41.54000000000002,80.0
1754558879.519919,turn,,0.70511,0.43709,,,,,,166.11,126.13,39.98000000000002,80.0
1754558879.5500786,turn,,0.70506,0.43727,,,,,,166.11,129.33,36.78,80.0
1754558879.5799797,turn,,0.70511,0.43737,,,,,,166.11,130.92,35.190000000000026,80.0
1754558879.6107397,turn,,0.7046,0.43762,,,,,,166.11,134.08,32.03,69.80193471402985
1754558879.6414819,turn,,0.70429,0.43776,,,,,,166.11,135.67,30.440000000000026,70.92795104775806
1754558879.6720798,turn,,0.70377,0.43798,,,,,,166.11,138.83,27.28,57.872502364867415
1754558879.7027898,turn,,0.70289,0.43778,,,,,,166.11,140.33,25.78,59.56559464935912
1754558879.7334452,turn,,0.70244,0.43763,,,,,,166.11,143.07,23.04000000000002,48.661928976963516
1754558879.7639525,turn,,0.70161,0.43777,,,,,,166.11,145.55,20.560000000000002,43.27080509858775
1754558879.7950468,turn,,0.70097,0.43764,,,,,,166.11,146.67,19.440000000000026,44.998055130004204
